"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0100300.0108.52","0100300.0108.52.02","0100300","52","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","1","-","3","2","45","2","2","2","2","3","2","2","2","2","2","1","2","2","3","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","4","4","3","2","2","2","2","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1165","3494","U","2","00009","0001"
"0100300.0136.53","0100300.0136.53.01","0100300","53","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","3","2","54","1","1","1","1","3","1","3","3","3","1","1","3","3","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","4","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","1165","2329","U","2","00009","0001"
"0100414.0005.53","0100414.0005.53.02","0100414","53","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","2","49","2","2","2","2","3","2","2","2","2","3","2","2","2","3","1","1","1","1","1","1","2","2","1","1","1","2","2","2","1","2","2","2","2","2","2","1","1","1","1","1","1","3","3","4","4","2","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","1258","2517","U","2","00010","0001"
"0100414.0029.54","0100414.0029.54.02","0100414","54","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","2","74","2","1","2","2","3","1","1","3","3","1","1","1","1","9","2","2","2","1","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","1","1","1","2","2","2","1","1","1","1","1","1","","","","","","","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1258","5033","U","2","00010","0001"
"0100414.0052.55","0100414.0052.55.01","0100414","55","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","1","24","1","1","1","1","3","1","1","1","2","1","1","1","1","1","2","1","2","1","1","2","2","1","1","2","2","3","3","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","2","1","2","2","2","1","1","","","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","1258","1258","U","2","00010","0001"
"0100414.0076.51","0100414.0076.51.01","0100414","51","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","1","-","5","1","55","2","1","1","2","3","1","1","2","2","1","1","2","1","4","2","1","2","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","3","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","1","1","1","0","1","0","1","0","1","0","1","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","1258","2517","U","2","00010","0001"
"0100414.0101.52","0100414.0101.52.01","0100414","52","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","2","45","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","1","2","1","2","2","2","2","2","2","2","2","2","2","1258","3775","U","2","00010","0001"
"0100417.0020.51","0100417.0020.51.01","0100417","51","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","2","1","48","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","2","","2","","2","2","2","2","2","2","2","2","2","1135","3404","U","2","00011","0001"
"0100417.0045.52","0100417.0045.52.02","0100417","52","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","2","2","30","2","1","1","2","3","1","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","3","2","2","2","2","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","2","2","2","","1","2","1","2","2","2","2","2","2","2","2","1135","2269","U","2","00011","0001"
"0100417.0070.53","0100417.0070.53.01","0100417","53","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","2","2","33","2","1","2","1","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","4","3","2","3","2","2","1","2","1","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","1","1","0","1","1","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1135","1135","U","2","00011","0001"
"0100417.0094.54","0100417.0094.54.04","0100417","54","04","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","1","-","2","2","29","2","1","2","2","3","1","1","1","3","2","1","2","3","3","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","3","2","2","1","1","2","2","","","","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","3","2","2","","2","","1","2","2","2","2","2","2","2","2","1135","3404","U","2","00011","0001"
"0100417.0116.55","0100417.0116.55.03","0100417","55","03","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","2","2","22","2","1","1","2","3","2","2","2","2","2","1","2","2","3","2","1","2","1","2","2","2","1","2","2","2","1","3","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","3","2","2","2","2","2","2","","","","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","3","2","2","","2","","1","2","2","2","2","2","2","2","2","1135","4539","U","2","00011","0001"
"0100461.0002.51","0100461.0002.51.03","0100461","51","03","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","4","2","28","2","1","1","1","3","2","2","2","2","2","1","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","3","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","3","2","3","2","3","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","1","2","","2","","1","2","2","1","2","2","2","1","2","1224","3673","U","4","00012","0003"
"0100461.0047.53","0100461.0047.53.02","0100461","53","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","1","1","-","4","2","25","2","2","1","2","3","2","2","2","2","2","2","2","2","4","1","2","1","2","2","2","2","1","2","2","2","3","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","3","3","3","2","3","3","3","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","1","1","1","0","0","0","3","1","2","","2","","1","2","2","2","2","2","2","2","2","1224","2449","U","4","00012","0003"
"0100461.0080.54","0100461.0080.54.01","0100461","54","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","4","1","39","2","1","2","1","3","3","1","3","3","1","2","2","1","4","2","1","1","2","1","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","1","1","1","1","1","1","1","3","3","3","3","3","3","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","1","1","0","1","0","0","0","4","1","2","","2","","2","2","2","2","2","2","1","2","2","1224","2449","U","4","00012","0003"
"0100461.0107.55","0100461.0107.55.02","0100461","55","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","4","2","78","1","1","1","1","3","3","3","1","1","3","1","3","3","4","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","2","1","1","2","1","","","","","3","3","2","3","","","2","2","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","2","2","","1","2","2","2","2","2","2","2","2","2","2","1224","2449","U","4","00012","0003"
"0100477.0024.55","0100477.0024.55.04","0100477","55","04","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","2","19","1","1","3","2","1","3","1","1","1","2","1","3","3","1","2","2","2","2","2","2","2","2","1","2","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","","","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","1","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1258","5030","U","4","00013","0003"
"0100477.0046.54","0100477.0046.54.01","0100477","54","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","1","48","1","1","1","1","3","1","1","1","1","3","1","2","1","4","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","3","3","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","1258","1258","U","4","00013","0003"
"0100477.0066.53","0100477.0066.53.01","0100477","53","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","1","54","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","1","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","3","3","4","4","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","0","0","0","1","0","0","1","0","0","1","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","1258","2515","U","4","00013","0003"
"0100477.0084.52","0100477.0084.52.01","0100477","52","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","1","45","1","1","1","1","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","2","3","3","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1258","2515","U","4","00013","0003"
"0100477.0122.51","0100477.0122.51.03","0100477","51","03","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","5","1","30","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","3","3","2","2","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","3","3","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","2","","2","","2","2","2","1","2","2","2","2","2","1258","5030","U","4","00013","0003"
"0100480.0030.51","0100480.0030.51.01","0100480","51","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","3","1","40","1","1","1","1","3","2","1","2","1","1","1","2","1","4","2","2","1","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","1253","2507","U","4","00014","0003"
"0100480.0059.52","0100480.0059.52.03","0100480","52","03","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","3","2","37","2","1","1","2","1","3","1","2","2","3","2","3","3","3","1","2","1","2","9","2","2","2","2","1","2","3","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","4","4","2","4","3","3","2","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","0","0","1","0","1","0","1","0","0","0","4","1","1","2","2","","1","2","2","1","2","2","2","2","2","1253","3760","U","4","00014","0003"
"0100480.0114.55","0100480.0114.55.01","0100480","55","01","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","3","1","26","1","1","1","1","3","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","2","2","1","2","1","3","3","2","1","2","2","2","2","2","2","2","1","1","1","2","1","","","2","2","1","1","1","1","","","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","1253","1253","U","4","00014","0003"
"0100480.0164.54","0100480.0164.54.02","0100480","54","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","3","2","70","1","1","3","1","3","3","1","2","2","3","2","2","3","3","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","","","2","2","2","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","1","1","2","2","","2","2","2","2","2","2","2","2","2","1253","3760","U","4","00014","0003"
"0100480.0182.53","0100480.0182.53.02","0100480","53","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","3","1","20","1","1","1","1","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","3","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","1253","2507","U","4","00014","0003"
"0100488.0004.53","0100488.0004.53.03","0100488","53","03","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","1","1","-","3","1","28","1","2","1","1","3","1","1","1","2","2","2","2","1","2","2","2","2","1","2","2","2","2","1","1","2","3","2","2","2","2","1","2","2","2","2","1","1","1","1","1","1","4","4","3","3","2","3","1","2","1","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","1","1","1","0","0","0","0","0","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1258","1258","U","2","00015","0001"
"0100488.0024.54","0100488.0024.54.02","0100488","54","02","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","0","0","-","3","2","55","2","2","3","2","3","2","1","2","2","3","2","3","2","4","1","1","1","1","1","1","2","2","1","1","1","1","3","2","2","1","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","2","2","3","3","2","3","9","2","1","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","0","4","2","2","","2","","1","2","2","2","2","2","2","2","2","1258","3775","U","2","00015","0001"
"0100488.0046.55","0100488.0046.55.07","0100488","55","07","-","-","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0225","01","1","1","-","3","2","37","2","1","1","2","3","2","2","2","2","1","1","3","3","4","1","2","2","1","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","4","2","1","2","2","","2","2","2","2","2","2","2","2","2","1258","2517","U","2","00015","0001"
